TIC_ID,Rejection_Reason
463402815,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
463402815,Stellar Radius Regime: R_p=215.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.38 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.07) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
463402815,Stellar Radius Regime: R_p=215.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.38 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.07) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
336399144,Stellar Radius Regime: R_p=28.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.21 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.04) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
322901324,Stellar Radius Regime: R_p=26.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.15 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.02) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
164249928,Stellar Radius Regime: R_p=32.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.33 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.08) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
291555748,Stellar Radius Regime: R_p=57.9 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.13 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.39) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
31374837,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
21505121,Stellar Radius Regime: R_p=616.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 7018K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
427715152,Equilibrium temperature 4055K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
9032368,Radius 21.8 R⊕ exceeds hot-Jupiter benchmark range and enters the brown-dwarf/stellar-companion audit zone. | Equilibrium temperature 7220K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
146244533,Stellar Radius Regime: R_p=26.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.15 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.01) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
350823660,Stellar Radius Regime: R_p=101.3 R⊕ exceeds all known planetary radii (>22 R⊕) | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.97) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
350823660,Stellar Radius Regime: R_p=112.8 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.27 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (3.49) is below 6.0. Noise-driven signal inflation suspected.
